order,product,seller,customer,city,state,category,price,shipping,payment,purchased,delivered,estimated_delivery,rating
48167,12,10,48167,unknown,MG,sports,113.49,28.65,credit card,2018-06-11 21:04:32,2018-06-18 16:38:30,2018-07-04 12:00:00,2.5
48168,4,7,48168,juiz de fora,MG,sports,142.14,8.43,credit card,2017-05-20 19:07:02,2017-06-01 12:19:57,2017-06-23 12:00:00,4.5
48169,14,14,48169,sao paulo,SP,fashion,820.05,30.66,other,2017-08-14 23:43:54,2017-08-21 16:47:41,2017-09-05 12:00:00,3.5
48170,0,10,48170,unknown,MG,technology,263.99,23.47,credit card,2017-09-03 10:41:08,2017-09-12 03:21:16,2017-09-25 12:00:00,4.5
48171,4,17,48171,sao paulo,SP,technology,243.0,34.33,credit card,2018-03-16 22:04:37,2018-03-25 16:02:08,2018-03-28 12:00:00,4.5
48172,1,0,48172,unknown,SP,fashion,779.9,30.66,credit card,2017-12-09 20:03:41,2017-12-17 16:37:00,2018-01-04 12:00:00,3.0
48173,6,10,48173,unknown,RS,technology,2799.65,14.15,other,2018-06-19 14:43:48,2018-07-03 19:32:08,2018-07-26 12:00:00,3.0
48174,9,7,48174,unknown,SP,health,148.5,42.92,credit card,2018-01-17 14:52:50,2018-01-29 16:18:54,2018-02-01 12:00:00,2.5
48175,10,5,48175,unknown,MG,fashion,110.9,137.13,other,2017-12-13 17:12:42,2017-12-26 16:33:13,2018-01-16 12:00:00,1.0
48176,9,1,48176,unknown,SP,fashion,26.77,99.88,other,2017-03-16 14:59:52,2017-03-30 14:38:00,2017-04-18 12:00:00,1.0
48177,6,14,48177,sao paulo,SP,fashion,820.0,25.87,credit card,2018-06-03 13:38:58,2018-06-14 00:08:46,2018-07-05 12:00:00,5.0
48178,0,5,48178,unknown,SP,toys,52.87,55.54,credit card,2017-01-24 11:41:58,2017-02-08 17:22:04,2017-03-01 12:00:00,1.0
48179,1,1,48179,santa maria,RS,fashion,58.1,83.25,credit card,2017-08-23 23:56:42,2017-09-11 16:55:04,2017-09-25 12:00:00,1.0
48180,8,7,48180,campinas,SP,technology,834.56,84.65,credit card,2017-11-22 10:17:50,2017-11-30 14:33:41,2017-12-08 12:00:00,4.0
48181,3,17,48181,unknown,PR,technology,1094.04,6.44,credit card,2018-06-15 00:15:15,2018-06-21 14:18:41,2018-07-16 12:00:00,3.0
48182,9,3,48182,unknown,SP,health,679.0,23.45,credit card,2017-11-26 18:33:35,2017-12-05 01:34:59,2017-12-29 12:00:00,4.5
48183,8,10,48183,sao paulo,SP,health,15.27,32.34,credit card,2018-02-21 09:41:44,2018-02-26 16:37:00,2018-03-07 12:00:00,1.0
48184,0,3,48184,juiz de fora,MG,health,404.88,31.55,credit card,2018-02-21 21:52:56,2018-03-01 20:17:31,2018-03-15 12:00:00,3.5
48185,0,17,48185,niteroi,RJ,technology,100.0,29.74,credit card,2018-05-26 21:25:06,2018-06-04 17:44:28,2018-07-03 12:00:00,5.0
48186,17,17,48186,unknown,SP,toys,257.42,137.13,credit card,2018-03-05 11:23:21,2018-03-14 18:51:39,2018-03-26 12:00:00,1.0
48187,12,3,48187,sao paulo,SP,health,19.3,121.73,credit card,2018-02-02 15:52:51,2018-02-21 22:46:58,2018-03-09 12:00:00,1.5
48188,6,17,48188,sao paulo,SP,sports,3.5,30.66,credit card,2018-01-07 14:49:19,2018-01-11 16:37:25,2018-01-31 12:00:00,1.0
48189,8,2,48189,sao paulo,SP,technology,91.77,20.51,credit card,2017-09-12 20:05:07,2017-09-14 16:09:47,2017-09-22 12:00:00,3.5
48190,0,7,48190,rio de janeiro,RJ,fashion,319.29,4.75,credit card,2018-01-12 10:14:30,2018-01-17 18:48:44,2018-02-14 12:00:00,5.0
48191,3,24,48191,guarulhos,SP,toys,249.88,53.75,credit card,2018-08-25 10:41:50,2018-08-30 20:28:41,2018-09-05 12:00:00,2.0
48192,13,9,48192,unknown,RJ,technology,475.0,47.55,credit card,2017-05-22 20:52:06,2017-06-02 14:13:01,2017-06-13 12:00:00,4.5
48193,0,6,48193,unknown,RJ,technology,111.27,23.77,credit card,2017-11-24 15:16:27,2017-12-05 20:22:29,2017-12-20 12:00:00,3.0
48194,14,16,48194,unknown,MG,fashion,148.97,139.18,other,2017-05-21 20:15:25,2017-05-30 14:14:50,2017-06-13 12:00:00,1.0
48195,3,9,48195,belo horizonte,MG,technology,65.06,7.01,credit card,2018-07-19 21:57:35,2018-07-27 18:46:45,2018-08-02 12:00:00,4.5
48196,2,20,48196,sao paulo,SP,technology,179.38,11.23,credit card,2017-05-18 08:00:43,2017-06-19 13:45:38,2017-06-21 12:00:00,4.5
48197,8,7,48197,unknown,SP,toys,95.03,60.35,other,2017-08-24 23:03:49,2017-09-01 18:57:51,2017-09-14 12:00:00,1.0
48198,8,3,48198,unknown,SP,technology,8.8,57.41,credit card,2018-07-01 14:58:48,2018-07-05 21:04:53,2018-07-20 12:00:00,1.0
48199,8,1,48199,unknown,SP,technology,58.1,11.36,credit card,2017-11-25 12:31:59,2017-12-12 18:34:58,2017-12-20 12:00:00,3.0
48200,2,17,48200,sao paulo,SP,sports,475.0,47.55,credit card,2017-05-16 14:47:33,2017-05-22 22:32:58,2017-06-07 12:00:00,3.0
48201,8,1,48201,unknown,SP,health,419.9,47.02,other,2018-05-13 11:48:19,2018-05-18 15:32:27,2018-05-29 12:00:00,2.5
48202,12,7,48202,unknown,SP,sports,54.98,31.68,credit card,2018-05-12 09:38:36,2018-05-16 20:03:09,2018-05-24 12:00:00,1.0
48203,7,5,48203,guarulhos,SP,fashion,19.3,19.86,other,2018-01-17 15:17:04,2018-01-31 01:18:38,2018-02-01 12:00:00,1.0
48204,5,4,48204,unknown,RS,technology,140.3,2.58,credit card,2018-07-31 17:24:44,2018-08-17 20:16:43,2018-08-21 12:00:00,4.5
48205,4,4,48205,unknown,RJ,health,125.46,20.67,other,2017-11-17 20:42:59,2017-12-06 18:12:44,2017-12-11 12:00:00,4.5
48206,15,13,48206,campinas,SP,sports,481.0,9.96,credit card,2018-02-20 22:08:03,2018-02-28 16:39:10,2018-03-06 12:00:00,4.5
48207,2,24,48207,unknown,SP,technology,276.89,48.35,credit card,2017-10-17 18:12:23,2017-11-06 18:09:45,2017-11-16 12:00:00,3.0
48208,1,4,48208,rio de janeiro,RJ,technology,56.89,45.85,credit card,2018-01-13 23:21:55,2018-02-02 16:58:56,2018-02-14 12:00:00,4.0
48209,1,7,48209,sao paulo,SP,fashion,358.8,44.73,credit card,2017-08-07 16:51:16,2017-08-14 11:03:44,2017-08-31 12:00:00,5.0
48210,6,22,48210,sao paulo,SP,sports,1500.0,7.52,credit card,2018-03-25 15:40:15,2018-03-28 00:05:46,2018-04-06 12:00:00,5.0
48211,1,3,48211,sao paulo,SP,technology,454.99,38.19,other,2018-06-20 12:23:59,2018-06-26 20:04:52,2018-07-13 12:00:00,2.0
48212,4,1,48212,unknown,SP,fashion,49.38,44.91,credit card,2018-07-05 08:53:06,2018-07-11 21:07:49,2018-07-18 12:00:00,1.0
48213,4,21,48213,sao paulo,SP,technology,820.0,23.6,credit card,2017-11-27 12:26:08,2017-11-30 14:45:00,2017-12-11 12:00:00,4.5
48214,8,13,48214,unknown,RS,health,27.8,5.0,other,2018-02-22 10:11:39,2018-03-07 18:55:11,2018-03-20 12:00:00,4.0
48215,4,3,48215,unknown,SP,technology,692.0,94.93,credit card,2018-03-16 18:07:43,2018-03-28 16:08:44,2018-04-04 12:00:00,3.0
48216,10,3,48216,niteroi,RJ,fashion,28.55,63.44,credit card,2017-07-03 15:10:37,2017-07-12 20:32:29,2017-07-25 12:00:00,1.5
48217,0,22,48217,porto alegre,RS,technology,220.33,12.28,other,2018-04-18 19:28:46,2018-05-07 20:52:45,2018-05-21 12:00:00,4.5
48218,1,10,48218,unknown,MG,technology,741.82,20.77,other,2017-11-23 12:17:53,2017-12-19 13:51:57,2017-12-29 12:00:00,2.0
48219,2,10,48219,unknown,RJ,health,109.82,2.46,credit card,2017-04-25 15:41:02,2017-05-19 12:26:25,2017-05-16 12:00:00,4.5
48220,0,1,48220,unknown,SP,health,199.96,10.31,credit card,2017-12-12 17:16:37,2017-12-27 16:44:19,2018-01-05 12:00:00,3.5
48221,1,5,48221,sao paulo,SP,health,18.04,142.47,credit card,2018-04-09 20:34:20,2018-04-16 17:13:04,2018-05-04 12:00:00,1.0
48222,15,4,48222,unknown,SP,sports,159.9,5.0,credit card,2018-01-06 14:05:56,2018-01-29 20:19:01,2018-02-05 12:00:00,2.0
48223,9,1,48223,unknown,SP,technology,358.99,9.21,credit card,2017-11-20 15:39:32,2017-11-24 19:48:47,2017-12-01 12:00:00,2.0
48224,14,20,48224,unknown,SP,fashion,1375.0,237.84,other,2017-07-05 09:15:25,2017-07-11 19:49:34,2017-07-25 12:00:00,1.0
48225,3,8,48225,curitiba,PR,technology,68.1,14.85,credit card,2018-06-02 21:50:52,2018-06-17 14:32:52,2018-07-12 12:00:00,3.5
48226,13,9,48226,unknown,SP,toys,109.82,38.63,credit card,2018-05-07 09:57:39,2018-05-09 23:26:26,2018-05-18 12:00:00,1.0
48227,1,3,48227,sao paulo,SP,fashion,89.65,35.63,credit card,2017-07-26 16:48:48,2017-08-01 22:03:53,2017-08-15 12:00:00,2.0
48228,0,1,48228,unknown,SP,technology,128.99,26.71,credit card,2018-06-01 08:30:41,2018-06-08 00:23:31,2018-06-26 12:00:00,3.0
48229,12,20,48229,campinas,SP,health,182.9,30.66,credit card,2017-05-14 23:55:13,2017-05-29 10:48:45,2017-06-14 12:00:00,5.0
48230,0,12,48230,rio de janeiro,RJ,health,399.2,12.63,credit card,2018-01-13 16:37:53,2018-01-25 19:33:34,2018-02-09 12:00:00,5.0
48231,1,7,48231,santo andre,SP,toys,56.89,50.83,credit card,2018-01-06 23:13:06,2018-01-12 00:37:16,2018-01-26 12:00:00,3.0
48232,4,22,48232,unknown,RJ,technology,749.9,74.27,credit card,2017-09-10 22:34:32,2017-09-22 18:44:04,2017-10-03 12:00:00,4.5
48233,1,7,48233,porto alegre,RS,technology,170.7,20.9,credit card,2017-11-30 21:56:38,2018-01-09 21:49:29,2018-01-02 12:00:00,3.0
48234,4,8,48234,niteroi,RJ,fashion,56.89,45.85,credit card,2018-01-18 15:08:15,2018-01-31 14:41:55,2018-02-14 12:00:00,4.5
48235,11,0,48235,unknown,SP,fashion,21.5,16.35,credit card,2018-05-14 20:42:43,2018-05-18 19:35:51,2018-05-28 12:00:00,1.0
48236,2,22,48236,sao paulo,SP,toys,97.88,23.07,credit card,2017-10-23 20:15:04,2017-10-27 23:56:57,2017-11-13 12:00:00,2.0
48237,11,9,48237,unknown,SP,fashion,58.1,17.5,credit card,2017-07-01 10:59:35,2017-07-10 22:02:49,2017-07-21 12:00:00,1.0
48238,10,16,48238,sao paulo,SP,fashion,156.3,6.08,credit card,2017-11-25 21:39:13,2017-11-30 22:18:46,2017-12-11 12:00:00,3.0
48239,16,20,48239,unknown,SP,sports,509.99,50.28,credit card,2018-03-24 11:59:53,2018-03-29 21:57:24,2018-04-12 12:00:00,2.0
48240,4,16,48240,unknown,RJ,technology,509.99,52.08,credit card,2018-03-11 15:56:29,2018-03-14 19:27:36,2018-03-28 12:00:00,4.0
48241,13,23,48241,unknown,SP,sports,849.5,67.48,credit card,2018-01-02 17:22:35,2018-01-11 18:11:28,2018-01-26 12:00:00,3.5
48242,9,17,48242,canoas,RS,fashion,692.0,109.87,other,2017-09-02 20:20:08,2017-09-12 19:27:56,2017-10-06 12:00:00,4.5
48243,6,21,48243,unknown,PR,fashion,28.82,30.5,credit card,2017-07-06 16:04:49,2017-07-17 20:08:40,2017-07-28 12:00:00,1.0
48244,11,22,48244,campinas,SP,fashion,247.0,72.52,credit card,2017-06-06 12:14:02,2017-07-04 14:45:49,2017-06-27 12:00:00,1.0
48245,0,7,48245,curitiba,PR,fashion,48.4,40.49,other,2018-08-09 11:38:46,2018-08-15 17:06:46,2018-08-17 12:00:00,1.0
48246,0,11,48246,belo horizonte,MG,health,148.5,67.48,credit card,2018-03-05 09:45:16,2018-03-15 18:45:29,2018-03-21 12:00:00,3.0
48247,3,5,48247,unknown,RS,technology,159.9,62.6,other,2017-05-15 16:29:03,2017-05-23 12:51:55,2017-06-08 12:00:00,3.0
48248,4,16,48248,unknown,SP,fashion,15.89,34.33,credit card,2018-06-17 11:30:39,2018-06-19 18:38:50,2018-06-28 12:00:00,1.0
48249,14,5,48249,sao paulo,SP,fashion,125.46,86.23,credit card,2017-02-09 18:39:50,2017-02-15 08:14:01,2017-03-08 12:00:00,3.5
48250,3,14,48250,unknown,MG,fashion,3.5,32.95,other,2017-12-04 11:00:53,2017-12-12 19:09:22,2018-01-05 12:00:00,1.5
48251,5,8,48251,juiz de fora,MG,technology,95.03,9.62,other,2018-04-04 23:56:55,2018-04-18 21:32:05,2018-05-07 12:00:00,2.5
48252,6,12,48252,sao paulo,SP,health,344.0,89.29,other,2018-08-03 09:54:45,2018-08-11 14:28:26,2018-08-15 12:00:00,2.5
48253,10,15,48253,unknown,MG,fashion,28.55,38.6,other,2017-11-23 22:14:49,2017-12-01 23:26:59,2017-12-19 12:00:00,1.0
48254,12,7,48254,porto alegre,RS,health,318.33,38.42,other,2018-03-26 18:18:42,2018-04-04 17:52:31,2018-04-24 12:00:00,5.0
48255,4,5,48255,londrina,PR,sports,106.74,16.39,credit card,2018-05-21 10:03:39,2018-06-02 11:09:37,2018-05-29 12:00:00,4.5
48256,10,16,48256,unknown,MG,fashion,95.03,14.31,other,2017-03-13 19:10:13,2017-04-05 12:18:00,2017-04-13 12:00:00,2.0
48257,1,24,48257,unknown,SP,health,2130.0,6.44,credit card,2017-06-09 08:56:24,2017-06-23 10:15:44,2017-07-06 12:00:00,4.5
48258,9,9,48258,contagem,MG,fashion,292.5,38.31,credit card,2018-03-21 11:16:08,2018-03-28 19:57:08,2018-04-04 12:00:00,3.0
48259,13,8,48259,unknown,PR,sports,384.93,80.13,credit card,2018-04-19 15:47:11,2018-05-02 14:38:35,2018-05-11 12:00:00,2.0
48260,9,22,48260,sao paulo,SP,fashion,35.64,40.55,credit card,2017-06-27 11:18:43,2017-07-05 11:49:49,2017-07-19 12:00:00,1.0
48261,3,11,48261,unknown,MG,toys,231.27,69.82,other,2018-07-16 04:02:53,2018-07-25 17:52:04,2018-08-08 12:00:00,1.0
48262,6,10,48262,unknown,RJ,fashion,2899.0,70.82,credit card,2017-10-30 16:23:24,2017-11-09 17:32:04,2017-11-22 12:00:00,4.5
48263,0,19,48263,uberaba,MG,fashion,48.99,6.87,other,2018-03-24 08:03:00,2018-04-04 01:38:34,2018-04-13 12:00:00,4.5
48264,4,5,48264,uberaba,MG,sports,136.9,12.16,other,2017-12-13 12:56:59,2017-12-23 18:57:03,2018-01-08 12:00:00,3.5
48265,16,17,48265,unknown,SP,sports,820.0,16.06,credit card,2018-01-26 14:36:23,2018-02-01 03:03:48,2018-02-19 12:00:00,4.5
48266,1,17,48266,unknown,SP,sports,178.44,5.29,credit card,2018-05-19 14:00:29,2018-06-02 13:21:30,2018-06-13 12:00:00,3.0
48267,4,10,48267,unknown,RJ,technology,679.0,20.54,credit card,2018-06-01 19:57:06,2018-06-14 19:38:41,2018-07-05 12:00:00,4.5
48268,3,14,48268,niteroi,RJ,fashion,116.11,20.29,credit card,2017-11-24 18:40:50,2017-12-04 15:49:00,2017-12-18 12:00:00,5.0
48269,17,9,48269,unknown,SP,toys,2899.0,32.34,credit card,2017-09-20 18:12:02,2017-10-02 18:38:50,2017-09-29 12:00:00,2.0
48270,4,12,48270,sao paulo,SP,technology,475.0,67.11,other,2017-06-23 00:12:11,2017-07-04 10:03:30,2017-07-14 12:00:00,4.5
48271,16,13,48271,rio de janeiro,RJ,sports,78.97,55.68,credit card,2017-05-04 23:31:24,2017-05-15 15:41:39,2017-05-29 12:00:00,4.0
48272,0,19,48272,unknown,SP,health,236.52,73.11,credit card,2018-05-08 18:11:53,2018-05-18 17:24:52,2018-05-25 12:00:00,2.5
48273,12,3,48273,rio de janeiro,RJ,sports,89.1,50.91,credit card,2018-03-12 16:10:58,2018-03-22 22:04:11,2018-04-12 12:00:00,3.0
48274,4,2,48274,belo horizonte,MG,technology,548.35,20.9,credit card,2017-11-08 14:05:31,2017-11-13 22:07:58,2017-11-29 12:00:00,3.0
48275,1,9,48275,unknown,SP,technology,692.0,94.93,credit card,2018-04-17 11:28:08,2018-04-23 22:41:07,2018-05-07 12:00:00,2.0
48276,2,24,48276,unknown,MG,toys,136.9,12.16,credit card,2017-12-10 16:32:55,2017-12-26 19:17:08,2018-01-05 12:00:00,2.0
48277,13,3,48277,sao paulo,SP,sports,45.73,23.6,credit card,2018-02-15 17:05:43,2018-02-19 13:51:46,2018-03-01 12:00:00,2.5
48278,14,14,48278,campinas,SP,fashion,115.32,21.94,credit card,2017-02-26 19:51:31,2017-03-08 16:15:08,2017-03-23 12:00:00,4.5
48279,0,9,48279,unknown,SP,fashion,44.95,62.02,credit card,2018-01-04 15:29:14,2018-01-09 19:16:34,2018-01-31 12:00:00,1.5
48280,14,10,48280,unknown,SP,fashion,224.9,6.08,credit card,2017-10-09 10:41:42,2017-10-21 10:47:36,2017-10-25 12:00:00,4.0
48281,8,7,48281,unknown,SP,health,819.99,20.61,credit card,2017-06-06 23:25:38,2017-06-12 11:37:44,2017-06-27 12:00:00,4.5
48282,13,0,48282,sao paulo,SP,technology,411.0,88.69,credit card,2017-10-19 12:44:24,2017-10-30 17:44:03,2017-11-17 12:00:00,3.0
48283,8,12,48283,unknown,SP,health,91.33,28.96,credit card,2017-07-26 20:50:09,2017-08-05 13:37:46,2017-08-14 12:00:00,2.0
48284,12,1,48284,sao paulo,SP,toys,29.95,21.05,other,2018-01-26 20:15:00,2018-02-06 02:58:45,2018-03-01 12:00:00,2.5
48285,0,3,48285,sao paulo,SP,fashion,26.91,37.66,credit card,2018-08-15 09:02:01,2018-08-17 00:24:56,2018-08-27 12:00:00,1.5
48286,4,3,48286,unknown,RJ,fashion,135.13,53.01,other,2018-07-04 20:17:49,2018-07-10 18:32:56,2018-07-27 12:00:00,3.0
48287,2,3,48287,unknown,RS,technology,599.9,54.0,credit card,2017-04-10 11:18:24,2017-04-19 15:14:30,2017-05-05 12:00:00,4.5
48288,1,5,48288,belo horizonte,MG,technology,124.8,75.76,credit card,2018-05-17 21:55:40,2018-06-04 17:46:42,2018-06-05 12:00:00,2.5
48289,1,0,48289,unknown,SP,fashion,3.5,47.55,credit card,2017-10-16 14:19:51,2017-10-25 12:10:10,2017-11-09 12:00:00,1.5
48290,1,6,48290,unknown,SP,health,266.55,56.78,credit card,2017-02-17 10:01:37,2017-03-02 10:51:53,2017-03-24 12:00:00,3.5
48291,6,9,48291,sao paulo,SP,fashion,254.0,51.31,credit card,2017-12-23 17:08:06,2018-01-17 20:48:26,2018-01-15 12:00:00,1.5
48292,11,7,48292,juiz de fora,MG,fashion,38.94,25.08,credit card,2018-04-15 22:49:59,2018-04-24 22:06:28,2018-05-17 12:00:00,1.0
48293,8,10,48293,unknown,SP,technology,220.99,132.76,credit card,2018-01-04 13:40:05,2018-01-11 17:22:48,2018-01-30 12:00:00,1.0
48294,2,3,48294,unknown,SP,technology,13.7,33.22,other,2018-03-13 14:44:11,2018-03-17 01:28:26,2018-03-23 12:00:00,1.0
48295,5,10,48295,rio de janeiro,RJ,technology,125.46,23.25,credit card,2017-06-03 00:29:40,2017-06-08 11:28:28,2017-06-28 12:00:00,5.0
48296,3,3,48296,unknown,PR,fashion,782.25,57.14,other,2017-06-27 10:53:25,2017-07-06 13:43:40,2017-07-21 12:00:00,2.0
48297,11,13,48297,sao paulo,SP,fashion,72.4,54.12,credit card,2018-07-18 21:05:59,2018-07-20 21:31:56,2018-07-31 12:00:00,1.5
48298,4,1,48298,unknown,SP,fashion,52.9,87.62,credit card,2017-11-12 15:32:07,2017-11-21 19:45:54,2017-12-01 12:00:00,1.0
48299,1,23,48299,unknown,MG,sports,252.99,73.57,other,2017-11-28 12:02:48,2017-12-13 18:35:40,2017-12-22 12:00:00,1.0
48300,15,21,48300,contagem,MG,sports,966.9,18.85,credit card,2018-03-14 12:04:20,2018-03-26 22:11:54,2018-04-02 12:00:00,3.0
48301,16,12,48301,rio de janeiro,RJ,sports,538.9,7.94,credit card,2017-05-26 13:38:31,2017-05-31 08:12:39,2017-06-21 12:00:00,5.0
48302,7,10,48302,unknown,SP,fashion,53.99,55.95,credit card,2018-05-06 12:11:40,2018-05-08 23:42:32,2018-05-22 12:00:00,1.0
48303,3,3,48303,sao bernardo do campo,SP,technology,149.94,34.33,credit card,2018-03-26 14:40:10,2018-03-29 22:56:31,2018-04-10 12:00:00,2.0
48304,0,16,48304,unknown,PR,health,144.56,28.69,credit card,2017-08-31 17:56:41,2017-09-14 15:43:08,2017-09-25 12:00:00,3.0
48305,0,11,48305,sao paulo,SP,toys,266.55,6.08,credit card,2018-01-31 21:39:27,2018-02-07 23:22:55,2018-02-16 12:00:00,3.0
48306,1,4,48306,unknown,SP,technology,966.9,9.61,credit card,2018-05-18 16:10:12,2018-06-04 15:21:01,2018-06-12 12:00:00,3.0
48307,14,6,48307,unknown,MG,fashion,28.82,90.15,other,2018-07-16 09:04:15,2018-07-23 11:40:47,2018-08-06 12:00:00,1.0
48308,0,1,48308,unknown,SP,fashion,128.99,21.93,credit card,2017-11-22 08:11:52,2017-11-26 18:04:02,2017-12-05 12:00:00,3.0
48309,13,16,48309,unknown,SP,toys,36.79,34.33,credit card,2018-05-12 06:50:43,2018-05-15 17:26:48,2018-05-22 12:00:00,1.0
48310,8,10,48310,unknown,SP,toys,75.25,42.76,credit card,2017-10-17 08:20:36,2017-10-26 17:43:14,2017-11-07 12:00:00,1.0
48311,17,21,48311,unknown,SP,toys,509.99,22.18,credit card,2018-05-22 22:17:10,2018-06-08 19:12:43,2018-06-12 12:00:00,2.5
48312,4,8,48312,unknown,RJ,health,419.8,53.07,credit card,2018-05-17 20:04:34,2018-05-22 19:12:18,2018-05-28 12:00:00,4.5
48313,14,6,48313,unknown,SP,fashion,91.49,67.36,credit card,2018-03-05 10:43:16,2018-03-19 13:32:37,2018-03-21 12:00:00,1.0
48314,3,16,48314,unknown,SP,toys,2130.0,14.01,other,2017-12-13 14:21:15,2017-12-28 09:05:34,2018-01-08 12:00:00,3.0
48315,2,7,48315,sao paulo,SP,technology,367.9,116.88,credit card,2018-03-19 20:50:39,2018-03-24 17:42:07,2018-04-02 12:00:00,3.0
48316,7,21,48316,unknown,SP,health,128.99,32.57,credit card,2018-06-08 19:09:59,2018-06-19 19:33:06,2018-07-05 12:00:00,1.0
48317,13,5,48317,unknown,RS,health,104.4,26.72,credit card,2018-01-21 14:35:46,2018-02-21 16:23:01,2018-02-22 12:00:00,4.5
48318,0,11,48318,unknown,SP,health,127.77,34.33,credit card,2018-03-29 12:41:26,2018-04-05 21:04:11,2018-04-11 12:00:00,1.0
48319,0,6,48319,sao paulo,SP,fashion,16.89,16.23,credit card,2018-08-06 21:40:05,2018-08-10 16:07:24,2018-08-13 12:00:00,2.5
48320,0,0,48320,unknown,RJ,technology,59.21,47.55,credit card,2018-01-02 13:48:59,2018-01-09 17:15:31,2018-02-06 12:00:00,3.5
48321,2,19,48321,rio de janeiro,RJ,health,849.5,67.81,other,2018-05-25 08:22:11,2018-06-06 19:36:42,2018-08-16 12:00:00,4.5
48322,2,12,48322,unknown,PR,health,267.99,38.98,credit card,2017-05-12 21:31:59,2017-05-23 11:57:42,2017-06-01 12:00:00,4.5
48323,12,1,48323,unknown,SP,toys,493.9,86.73,other,2018-02-26 15:15:37,2018-03-22 17:19:01,2018-03-16 12:00:00,1.0
48324,11,17,48324,unknown,SP,fashion,80.25,67.11,credit card,2017-07-04 18:20:56,2017-07-12 15:08:06,2017-07-24 12:00:00,1.0
48325,4,13,48325,sao paulo,SP,technology,93.65,34.33,other,2018-06-21 10:09:54,2018-06-26 15:44:56,2018-07-04 12:00:00,2.5
48326,3,1,48326,belo horizonte,MG,fashion,101.75,40.27,credit card,2018-01-25 11:55:00,2018-02-16 23:38:43,2018-02-23 12:00:00,2.5
48327,11,10,48327,sao paulo,SP,fashion,9.6,65.24,credit card,2018-01-15 19:22:26,2018-01-19 16:28:11,2018-01-30 12:00:00,1.0
48328,4,17,48328,rio de janeiro,RJ,health,333.5,56.27,credit card,2017-12-08 01:23:34,2017-12-23 15:52:07,2018-01-03 12:00:00,5.0
48329,10,8,48329,unknown,SP,fashion,119.86,89.1,credit card,2018-08-16 23:47:07,2018-08-21 14:20:38,2018-08-28 12:00:00,1.0
48330,3,4,48330,unknown,SP,technology,820.0,32.34,credit card,2018-02-21 11:45:07,2018-03-01 20:47:01,2018-03-07 12:00:00,2.0
48331,6,15,48331,sao paulo,SP,sports,71.8,27.56,credit card,2017-12-11 10:02:10,2017-12-28 23:24:41,2017-12-28 12:00:00,2.0
48332,3,9,48332,unknown,SP,technology,2899.0,47.55,credit card,2018-01-14 19:29:57,2018-01-25 20:19:51,2018-02-14 12:00:00,2.5
48333,13,4,48333,curitiba,PR,technology,420.07,30.24,other,2017-06-13 14:12:58,2017-06-21 16:52:54,2017-06-27 12:00:00,3.5
48334,6,14,48334,unknown,MG,fashion,28.82,23.17,credit card,2017-07-30 19:38:19,2017-08-07 21:33:21,2017-08-22 12:00:00,1.0
48335,6,6,48335,ponta grossa,PR,technology,142.14,56.65,credit card,2017-06-18 21:32:41,2017-06-26 15:16:57,2017-07-11 12:00:00,3.0
48336,6,3,48336,unknown,MG,health,1094.04,12.22,other,2017-08-30 07:29:14,2017-09-08 19:22:56,2017-09-19 12:00:00,1.0
48337,4,19,48337,unknown,PR,fashion,223.51,46.77,credit card,2017-07-08 11:40:20,2017-07-15 13:41:07,2017-08-03 12:00:00,2.0
48338,1,16,48338,unknown,SP,technology,679.0,44.29,other,2018-04-10 08:52:51,2018-04-24 15:12:32,2018-05-03 12:00:00,2.5
48339,13,10,48339,sao paulo,SP,toys,52.0,79.43,credit card,2018-08-07 23:32:14,2018-08-10 20:26:44,2018-08-13 12:00:00,1.0
48340,8,5,48340,unknown,SP,technology,155.44,21.21,credit card,2017-02-23 12:20:44,2017-03-06 10:24:55,2017-03-24 12:00:00,4.5
48341,2,9,48341,juiz de fora,MG,technology,127.77,27.2,credit card,2018-03-30 20:48:54,2018-04-13 23:26:36,2018-04-19 12:00:00,2.5
48342,5,7,48342,unknown,SP,technology,802.14,55.24,credit card,2017-07-05 23:10:52,2017-07-12 17:32:35,2017-07-25 12:00:00,3.0
48343,10,23,48343,unknown,MG,fashion,142.2,30.66,credit card,2018-01-06 16:20:01,2018-01-17 17:32:54,2018-02-01 12:00:00,2.0
48344,15,22,48344,unknown,MG,sports,261.0,60.48,credit card,2018-06-02 20:06:46,2018-06-13 16:58:40,2018-07-12 12:00:00,2.0
48345,8,24,48345,sao bernardo do campo,SP,technology,109.82,21.69,credit card,2018-07-04 10:15:33,2018-07-14 14:28:31,2018-07-17 12:00:00,4.5
48346,0,4,48346,sao paulo,SP,toys,198.5,0.96,credit card,2017-08-30 18:13:53,2017-09-04 12:04:29,2017-09-18 12:00:00,4.0
