ID Cliente,TipoDeCliente,RubroEmpresa,Antiguedad,Edad,Genero,MesesTransaccionados,Encomiendas,Documentos,EncomiendasValor,DocumentosValor,MontoTotal,MesesUltimaTransaccion,ValorAdeudado,NivelDeServicio
39056,Persona,,,21.0,Masculino,22,0,66,0,281952,281952,4,0.0,93.29800123608734
39057,Persona,,,25.0,Masculino,21,42,0,96978,0,96978,11,0.0,81.5695033992402
39058,Persona,,,50.0,Masculino,20,0,40,0,65880,65880,7,0.0,88.27150216315286
39059,Persona,,,62.0,Femenino,22,66,0,398442,0,398442,1,0.0,98.32450030902184
39060,Empresa,Retail,6.0,,,48,49488,48,482359536,190464,482550000,10,127466858.29562756,83.24500309021836
39061,Persona,,,78.0,Femenino,8,8,16,21520,41104,62624,8,0.0,86.59600247217469
39062,Persona,,,65.0,Masculino,19,0,19,0,51585,51585,9,0.0,84.92050278119653
39063,Persona,,,40.0,Femenino,19,0,0,0,0,0,9,0.0,84.92050278119653
39064,Persona,,,61.0,Masculino,14,14,14,69720,35070,104790,3,0.0,94.97350092706552
39065,Persona,,,38.0,Femenino,21,0,0,0,0,0,11,0.0,81.5695033992402
39066,Persona,,,53.0,Masculino,7,14,0,133910,0,133910,7,0.0,88.27150216315286
39067,Empresa,Retail,6.0,,,58,61132,0,560458176,0,560458176,4,82980555.98944554,93.29800123608734
39068,Persona,,,77.0,Masculino,3,0,3,0,11049,11049,1,0.0,98.32450030902184
39069,Empresa,Retail,38.0,,,45,46755,45,158873490,142920,159016410,12,0.0,79.89400370826203
39070,Persona,,,49.0,Femenino,23,0,69,0,208656,208656,3,0.0,94.97350092706552
39071,Persona,,,26.0,Masculino,2,2,10,7186,17580,24766,2,0.0,96.64900061804367
39072,Empresa,Manufactura,17.0,,,41,39975,41,192759450,132799,192892249,3,0.0,94.97350092706552
39073,Persona,,,27.0,Femenino,8,16,16,42736,54640,97376,1,0.0,98.32450030902184
39074,Persona,,,47.0,Masculino,13,26,13,241566,20189,261755,6,0.0,89.94700185413102
39075,Persona,,,45.0,Femenino,15,15,0,132555,0,132555,6,0.0,89.94700185413102
39076,Persona,,,74.0,Masculino,18,18,36,53064,128484,181548,3,0.0,94.97350092706552
39077,Persona,,,74.0,Femenino,14,28,14,187376,55314,242690,4,0.0,93.29800123608734
39078,Persona,,,31.0,Femenino,21,0,42,0,165774,165774,1,0.0,98.32450030902184
39079,Persona,,,39.0,Femenino,12,36,36,116784,154260,271044,10,0.0,83.24500309021836
39080,Persona,,,68.0,Masculino,2,2,2,19436,6758,26194,1,0.0,98.32450030902184
39081,Persona,,,20.0,Masculino,10,20,20,178900,80560,259460,2,0.0,96.64900061804367
39082,Persona,,,48.0,Femenino,4,4,4,18156,10444,28600,1,0.0,98.32450030902184
39083,Persona,,,53.0,Masculino,4,0,0,0,0,0,2,0.0,96.64900061804367
39084,Persona,,,67.0,Femenino,3,0,6,0,25806,25806,1,0.0,98.32450030902184
39085,Persona,,,18.0,Masculino,18,0,0,0,0,0,6,0.0,89.94700185413102
39086,Persona,,,22.0,Masculino,14,14,0,72086,0,72086,12,0.0,79.89400370826203
39087,Persona,,,64.0,Masculino,21,42,21,386064,86478,472542,11,0.0,81.5695033992402
39088,Persona,,,71.0,Masculino,16,16,0,140000,0,140000,3,0.0,94.97350092706552
39089,Persona,,,65.0,Masculino,9,27,18,81459,78426,159885,7,0.0,88.27150216315286
39090,Persona,,,46.0,Masculino,18,0,18,0,77454,77454,7,0.0,88.27150216315286
39091,Persona,,,47.0,Femenino,3,0,3,0,4704,4704,1,0.0,98.32450030902184
39092,Persona,,,73.0,Masculino,9,18,9,179496,23337,202833,9,0.0,84.92050278119653
39093,Empresa,Retail,27.0,,,13,13078,13,60577296,23491,60600787,4,0.0,93.29800123608734
39094,Persona,,,77.0,Masculino,11,0,11,0,32098,32098,11,0.0,81.5695033992402
39095,Persona,,,39.0,Masculino,10,20,20,69620,71660,141280,7,0.0,88.27150216315286
39096,Persona,,,44.0,Femenino,11,0,0,0,0,0,11,0.0,81.5695033992402
39097,Empresa,Retail,8.0,,,50,49050,0,450769500,0,450769500,5,107447875.56985396,91.62250154510919
39098,Persona,,,70.0,Masculino,4,0,0,0,0,0,1,0.0,98.32450030902184
39099,Persona,,,37.0,Femenino,23,23,46,77878,136344,214222,12,0.0,79.89400370826203
39100,Persona,,,20.0,Femenino,3,6,3,50838,11676,62514,3,0.0,94.97350092706552
39101,Persona,,,26.0,Femenino,16,32,0,241792,0,241792,8,0.0,86.59600247217469
39102,Empresa,Manufactura,45.0,,,15,15555,15,58735680,25905,58761585,12,0.0,79.89400370826203
39103,Persona,,,60.0,Femenino,4,4,8,11644,18088,29732,4,0.0,93.29800123608734
39104,Persona,,,55.0,Masculino,8,0,16,0,54624,54624,8,0.0,86.59600247217469
39105,Empresa,Retail,31.0,,,13,13026,0,104299182,0,104299182,1,0.0,98.32450030902184
39106,Persona,,,78.0,Masculino,16,16,32,85632,60256,145888,11,0.0,81.5695033992402
39107,Persona,,,45.0,Masculino,12,0,0,0,0,0,11,0.0,81.5695033992402
39108,Persona,,,79.0,Femenino,6,0,6,0,11442,11442,3,0.0,94.97350092706552
39109,Persona,,,51.0,Femenino,11,11,11,29381,47245,76626,2,0.0,96.64900061804367
39110,Persona,,,60.0,Femenino,1,0,1,0,3820,3820,1,0.0,98.32450030902184
39111,Persona,,,22.0,Masculino,20,0,0,0,0,0,6,0.0,89.94700185413102
39112,Persona,,,56.0,Masculino,10,10,50,84470,128100,212570,1,0.0,98.32450030902184
39113,Persona,,,59.0,Masculino,2,2,0,17022,0,17022,1,0.0,98.32450030902184
39114,Persona,,,67.0,Masculino,11,0,0,0,0,0,5,0.0,91.62250154510919
39115,Persona,,,37.0,Masculino,6,12,6,103536,18156,121692,2,0.0,96.64900061804367
39116,Persona,,,21.0,Femenino,3,0,3,0,9891,9891,1,0.0,98.32450030902184
39117,Persona,,,25.0,Femenino,18,18,0,108936,0,108936,5,0.0,91.62250154510919
39118,Persona,,,47.0,Femenino,2,2,4,12400,6008,18408,2,0.0,96.64900061804367
39119,Persona,,,54.0,Masculino,12,36,12,256932,51360,308292,3,0.0,94.97350092706552
39120,Persona,,,72.0,Femenino,21,0,0,0,0,0,2,0.0,96.64900061804367
39121,Persona,,,56.0,Masculino,23,0,69,0,231909,231909,10,0.0,83.24500309021836
39122,Persona,,,60.0,Femenino,2,4,2,26768,6138,32906,1,0.0,98.32450030902184
39123,Persona,,,36.0,Femenino,7,0,7,0,29344,29344,2,0.0,96.64900061804367
39124,Persona,,,65.0,Masculino,24,0,24,0,54864,54864,7,0.0,88.27150216315286
39125,Persona,,,56.0,Masculino,3,0,6,0,23796,23796,2,0.0,96.64900061804367
39126,Persona,,,21.0,Femenino,24,48,48,220944,141264,362208,9,0.0,84.92050278119653
39127,Persona,,,58.0,Masculino,7,7,0,43001,0,43001,7,0.0,88.27150216315286
39128,Empresa,Manufactura,9.0,,,49,50274,147,480016152,254457,480270609,5,33033808.32449399,91.62250154510919
39129,Persona,,,63.0,Femenino,19,19,19,161918,81852,243770,1,0.0,98.32450030902184
39130,Persona,,,23.0,Masculino,14,0,0,0,0,0,6,0.0,89.94700185413102
39131,Persona,,,61.0,Masculino,7,0,0,0,0,0,3,0.0,94.97350092706552
39132,Persona,,,50.0,Masculino,19,0,19,0,60667,60667,7,0.0,88.27150216315286
39133,Persona,,,30.0,Masculino,4,0,0,0,0,0,1,0.0,98.32450030902184
39134,Persona,,,71.0,Masculino,5,10,0,54810,0,54810,2,0.0,96.64900061804367
39135,Persona,,,51.0,Femenino,3,3,0,24846,0,24846,2,0.0,96.64900061804367
39136,Persona,,,34.0,Femenino,15,30,15,237240,34965,272205,11,0.0,81.5695033992402
39137,Persona,,,73.0,Masculino,15,0,15,0,63465,63465,9,0.0,84.92050278119653
39138,Empresa,Retail,35.0,,,27,24921,27,71622954,77409,71700363,11,0.0,81.5695033992402
39139,Persona,,,55.0,Masculino,21,63,0,598500,0,598500,3,0.0,94.97350092706552
39140,Persona,,,62.0,Masculino,10,10,10,93950,40050,134000,8,0.0,86.59600247217469
39141,Persona,,,40.0,Femenino,12,24,0,99096,0,99096,12,0.0,79.89400370826203
39142,Persona,,,61.0,Masculino,11,11,22,101871,81950,183821,10,0.0,83.24500309021836
39143,Empresa,Retail,32.0,,,40,39400,40,326035000,157840,326192840,7,0.0,88.27150216315286
39144,Persona,,,49.0,Masculino,10,20,10,162000,22270,184270,2,0.0,96.64900061804367
39145,Persona,,,68.0,Femenino,19,0,19,0,35929,35929,7,0.0,88.27150216315286
39146,Persona,,,75.0,Femenino,8,8,8,48080,23584,71664,3,0.0,94.97350092706552
39147,Persona,,,64.0,Masculino,20,20,20,199500,81260,280760,1,0.0,98.32450030902184
39148,Persona,,,66.0,Masculino,15,45,15,440910,66975,507885,10,0.0,83.24500309021836
39149,Persona,,,73.0,Masculino,16,16,48,131424,151056,282480,12,0.0,79.89400370826203
39150,Persona,,,43.0,Femenino,11,22,11,163438,49324,212762,4,0.0,93.29800123608734
39151,Persona,,,74.0,Masculino,9,0,9,0,34326,34326,2,0.0,96.64900061804367
39152,Persona,,,35.0,Femenino,13,52,13,181896,47177,229073,10,0.0,83.24500309021836
39153,Persona,,,39.0,Masculino,9,9,9,74889,28629,103518,4,0.0,93.29800123608734
39154,Persona,,,23.0,Femenino,6,0,6,0,25134,25134,4,0.0,93.29800123608734
39155,Persona,,,67.0,Femenino,24,48,24,192624,56640,249264,6,0.0,89.94700185413102
39156,Empresa,Retail,26.0,,,30,30300,60,185526900,171480,185698380,2,0.0,96.64900061804367
39157,Empresa,Manufactura,16.0,,,39,39039,78,351624273,309270,351933543,3,0.0,94.97350092706552
39158,Persona,,,21.0,Femenino,5,0,15,0,50385,50385,2,0.0,96.64900061804367
39159,Empresa,Retail,41.0,,,18,18198,0,50572242,0,50572242,5,0.0,91.62250154510919
39160,Persona,,,71.0,Masculino,21,21,21,192990,34755,227745,10,0.0,83.24500309021836
39161,Persona,,,72.0,Femenino,24,0,24,0,102840,102840,3,0.0,94.97350092706552
39162,Persona,,,58.0,Masculino,4,8,4,51984,16060,68044,1,0.0,98.32450030902184
39163,Persona,,,79.0,Femenino,6,6,18,25698,62334,88032,5,0.0,91.62250154510919
39164,Persona,,,53.0,Femenino,10,0,10,0,39350,39350,5,0.0,91.62250154510919
39165,Persona,,,79.0,Masculino,22,0,0,0,0,0,3,0.0,94.97350092706552
39166,Empresa,Manufactura,14.0,,,52,50596,52,344153992,198328,344352320,6,0.0,89.94700185413102
39167,Persona,,,38.0,Femenino,7,21,7,203763,22225,225988,2,0.0,96.64900061804367
39168,Empresa,Retail,13.0,,,43,41581,86,391401953,240800,391642753,1,0.0,98.32450030902184
39169,Persona,,,51.0,Femenino,18,54,0,229284,0,229284,5,0.0,91.62250154510919
39170,Persona,,,19.0,Femenino,8,8,0,51000,0,51000,4,0.0,93.29800123608734
39171,Persona,,,67.0,Femenino,12,12,36,107148,134964,242112,10,0.0,83.24500309021836
39172,Empresa,Servicios Financieros,39.0,,,39,12558,8151,109442970,33582120,143025090,7,0.0,88.27150216315286
39173,Persona,,,38.0,Masculino,19,19,19,68020,80864,148884,8,0.0,86.59600247217469
39174,Persona,,,51.0,Masculino,10,0,0,0,0,0,4,0.0,93.29800123608734
39175,Persona,,,46.0,Femenino,14,28,14,128268,59696,187964,5,0.0,91.62250154510919
39176,Persona,,,67.0,Masculino,8,24,0,54288,0,54288,5,0.0,91.62250154510919
39177,Persona,,,67.0,Masculino,2,4,0,20324,0,20324,1,0.0,98.32450030902184
39178,Persona,,,51.0,Femenino,2,0,0,0,0,0,1,0.0,98.32450030902184
39179,Empresa,Retail,40.0,,,51,51612,153,177906564,519129,178425693,10,0.0,83.24500309021836
39180,Persona,,,18.0,Femenino,2,0,0,0,0,0,2,0.0,96.64900061804367
39181,Persona,,,53.0,Masculino,14,14,70,126252,307090,433342,11,0.0,81.5695033992402
39182,Persona,,,59.0,Femenino,10,0,0,0,0,0,10,0.0,83.24500309021836
39183,Persona,,,57.0,Masculino,8,8,0,37200,0,37200,4,0.0,93.29800123608734
39184,Empresa,Retail,4.0,,,43,41237,43,98845089,171828,99016917,7,17700176.037941094,88.27150216315286
39185,Persona,,,20.0,Masculino,13,0,0,0,0,0,12,0.0,79.89400370826203
39186,Empresa,Retail,44.0,,,17,17629,34,108065770,111860,108177630,8,0.0,86.59600247217469
39187,Persona,,,43.0,Masculino,14,28,14,56728,27916,84644,6,0.0,89.94700185413102
39188,Persona,,,37.0,Femenino,13,39,0,84201,0,84201,9,0.0,84.92050278119653
39189,Persona,,,38.0,Femenino,7,0,7,0,20825,20825,3,0.0,94.97350092706552
39190,Persona,,,33.0,Femenino,7,7,7,54698,23800,78498,6,0.0,89.94700185413102
39191,Empresa,Retail,20.0,,,33,32868,33,83320380,116952,83437332,11,0.0,81.5695033992402
39192,Persona,,,73.0,Masculino,23,0,92,0,187312,187312,5,0.0,91.62250154510919
39193,Persona,,,57.0,Femenino,8,0,8,0,24096,24096,6,0.0,89.94700185413102
39194,Empresa,Retail,31.0,,,41,41943,41,247463700,64657,247528357,10,0.0,83.24500309021836
39195,Persona,,,29.0,Masculino,23,23,23,225952,75463,301415,5,0.0,91.62250154510919
39196,Persona,,,65.0,Femenino,9,0,0,0,0,0,9,0.0,84.92050278119653
39197,Persona,,,49.0,Masculino,21,42,21,231588,34335,265923,12,0.0,79.89400370826203
39198,Persona,,,45.0,Femenino,3,3,6,17886,26292,44178,1,0.0,98.32450030902184
39199,Persona,,,29.0,Femenino,21,0,0,0,0,0,6,0.0,89.94700185413102
39200,Persona,,,47.0,Masculino,16,32,0,270848,0,270848,5,0.0,91.62250154510919
39201,Persona,,,34.0,Femenino,13,0,26,0,44356,44356,4,0.0,93.29800123608734
39202,Empresa,Retail,50.0,,,47,48222,47,167764338,124597,167888935,4,0.0,93.29800123608734
39203,Persona,,,24.0,Masculino,10,10,10,51580,40240,91820,7,0.0,88.27150216315286
39204,Persona,,,65.0,Femenino,23,23,0,102212,0,102212,5,0.0,91.62250154510919
39205,Persona,,,48.0,Femenino,10,10,10,43190,19370,62560,8,0.0,86.59600247217469
39206,Persona,,,23.0,Femenino,8,8,0,61120,0,61120,4,0.0,93.29800123608734
39207,Persona,,,68.0,Femenino,10,10,0,97440,0,97440,8,0.0,86.59600247217469
39208,Empresa,Retail,12.0,,,26,26780,26,133471520,52052,133523572,1,0.0,98.32450030902184
39209,Persona,,,43.0,Femenino,24,24,0,155496,0,155496,9,0.0,84.92050278119653
39210,Persona,,,54.0,Femenino,21,0,21,0,45906,45906,7,0.0,88.27150216315286
39211,Persona,,,20.0,Femenino,20,0,20,0,82480,82480,4,0.0,93.29800123608734
39212,Persona,,,58.0,Femenino,3,9,0,66564,0,66564,1,0.0,98.32450030902184
39213,Empresa,Retail,25.0,,,18,17604,36,123527268,130896,123658164,3,0.0,94.97350092706552
39214,Empresa,Retail,35.0,,,45,44280,90,404940600,400770,405341370,9,0.0,84.92050278119653
39215,Empresa,Manufactura,37.0,,,60,65040,120,572221920,465360,572687280,10,0.0,83.24500309021836
39216,Persona,,,21.0,Femenino,9,9,9,75402,16407,91809,5,0.0,91.62250154510919
39217,Persona,,,64.0,Masculino,19,19,19,179474,30115,209589,10,0.0,83.24500309021836
39218,Persona,,,49.0,Masculino,21,63,63,424746,185157,609903,3,0.0,94.97350092706552
39219,Persona,,,66.0,Masculino,9,0,9,0,15831,15831,1,0.0,98.32450030902184
39220,Persona,,,21.0,Masculino,8,16,8,103296,14840,118136,2,0.0,96.64900061804367
39221,Empresa,Tecnología,10.0,,,30,11430,5940,88456770,25916220,114372990,12,31614646.093959063,79.89400370826203
39222,Persona,,,79.0,Masculino,10,40,20,168600,62880,231480,5,0.0,91.62250154510919
39223,Persona,,,28.0,Femenino,8,0,0,0,0,0,5,0.0,91.62250154510919
39224,Persona,,,19.0,Femenino,3,9,0,78012,0,78012,2,0.0,96.64900061804367
39225,Persona,,,28.0,Masculino,6,0,6,0,23418,23418,6,0.0,89.94700185413102
39226,Persona,,,45.0,Masculino,12,24,12,181416,36984,218400,7,0.0,88.27150216315286
39227,Persona,,,75.0,Masculino,6,12,6,62400,26490,88890,3,0.0,94.97350092706552
39228,Persona,,,67.0,Masculino,2,4,6,8524,26424,34948,1,0.0,98.32450030902184
39229,Persona,,,57.0,Masculino,10,0,10,0,41250,41250,3,0.0,94.97350092706552
39230,Empresa,Educación,34.0,,,56,19992,12040,123330648,51254280,174584928,4,0.0,93.29800123608734
39231,Persona,,,26.0,Masculino,12,12,0,63768,0,63768,1,0.0,98.32450030902184
39232,Persona,,,64.0,Masculino,8,0,16,0,26576,26576,5,0.0,91.62250154510919
39233,Empresa,Retail,47.0,,,16,16496,32,68540880,131392,68672272,5,0.0,91.62250154510919
39234,Persona,,,64.0,Masculino,3,3,3,11715,7509,19224,1,0.0,98.32450030902184
39235,Persona,,,74.0,Femenino,18,36,18,318744,74160,392904,10,0.0,83.24500309021836
39236,Persona,,,54.0,Masculino,22,22,22,45122,61556,106678,4,0.0,93.29800123608734
39237,Persona,,,74.0,Masculino,22,0,44,0,168036,168036,1,0.0,98.32450030902184
39238,Empresa,Educación,11.0,,,24,9168,4632,27228960,11542944,38771904,1,0.0,98.32450030902184
39239,Persona,,,61.0,Femenino,5,5,5,22515,10345,32860,1,0.0,98.32450030902184
39240,Persona,,,69.0,Femenino,10,20,0,176520,0,176520,2,0.0,96.64900061804367
39241,Persona,,,68.0,Masculino,14,14,14,130802,31080,161882,5,0.0,91.62250154510919
39242,Persona,,,27.0,Masculino,3,9,3,82800,6045,88845,3,0.0,94.97350092706552
39243,Persona,,,26.0,Femenino,21,0,0,0,0,0,5,0.0,91.62250154510919
39244,Persona,,,60.0,Masculino,23,0,46,0,189796,189796,10,0.0,83.24500309021836
39245,Persona,,,71.0,Masculino,1,3,1,10272,1550,11822,1,0.0,98.32450030902184
39246,Empresa,Manufactura,45.0,,,53,53530,53,418604600,235002,418839602,10,0.0,83.24500309021836
39247,Persona,,,66.0,Femenino,6,0,6,0,26892,26892,5,0.0,91.62250154510919
39248,Persona,,,28.0,Masculino,24,0,48,0,101136,101136,2,0.0,96.64900061804367
39249,Persona,,,34.0,Masculino,10,20,0,86140,0,86140,8,0.0,86.59600247217469
39250,Persona,,,70.0,Femenino,23,0,23,0,99889,99889,2,0.0,96.64900061804367
39251,Persona,,,61.0,Masculino,14,14,42,99050,167412,266462,10,0.0,83.24500309021836
39252,Persona,,,47.0,Masculino,19,0,57,0,202122,202122,3,0.0,94.97350092706552
39253,Persona,,,68.0,Femenino,13,13,0,81198,0,81198,4,0.0,93.29800123608734
39254,Persona,,,48.0,Femenino,23,46,23,334420,90160,424580,11,0.0,81.5695033992402
39255,Persona,,,50.0,Masculino,1,0,1,0,1829,1829,1,0.0,98.32450030902184
39256,Persona,,,49.0,Femenino,10,0,0,0,0,0,2,0.0,96.64900061804367
39257,Persona,,,46.0,Femenino,14,0,14,0,57302,57302,7,0.0,88.27150216315286
39258,Persona,,,47.0,Masculino,7,0,0,0,0,0,5,0.0,91.62250154510919
39259,Persona,,,41.0,Masculino,1,0,1,0,1817,1817,1,0.0,98.32450030902184
39260,Persona,,,52.0,Femenino,21,21,0,193452,0,193452,7,0.0,88.27150216315286
39261,Empresa,Retail,13.0,,,41,40262,0,319358184,0,319358184,9,0.0,84.92050278119653
39262,Persona,,,54.0,Femenino,7,7,0,45906,0,45906,5,0.0,91.62250154510919
39263,Persona,,,74.0,Femenino,24,0,48,0,144576,144576,7,0.0,88.27150216315286
39264,Persona,,,62.0,Masculino,14,14,14,38388,31906,70294,5,0.0,91.62250154510919
39265,Persona,,,45.0,Femenino,21,0,42,0,167244,167244,7,0.0,88.27150216315286
39266,Persona,,,51.0,Femenino,20,0,40,0,66840,66840,5,0.0,91.62250154510919
39267,Empresa,Retail,50.0,,,20,19420,20,84807140,44680,84851820,12,0.0,79.89400370826203
39268,Persona,,,57.0,Femenino,9,0,9,0,19350,19350,6,0.0,89.94700185413102
39269,Persona,,,35.0,Femenino,6,6,12,41298,37092,78390,3,0.0,94.97350092706552
39270,Persona,,,23.0,Masculino,5,0,0,0,0,0,3,0.0,94.97350092706552
39271,Empresa,Retail,26.0,,,31,33294,62,238251864,262446,238514310,11,0.0,81.5695033992402
39272,Persona,,,66.0,Femenino,22,44,22,372900,63360,436260,8,0.0,86.59600247217469
39273,Persona,,,62.0,Masculino,16,0,32,0,71392,71392,3,0.0,94.97350092706552
39274,Persona,,,55.0,Femenino,18,36,0,178092,0,178092,9,0.0,84.92050278119653
39275,Persona,,,62.0,Masculino,10,10,10,27720,15130,42850,9,0.0,84.92050278119653
39276,Persona,,,54.0,Masculino,5,5,0,39345,0,39345,3,0.0,94.97350092706552
39277,Persona,,,34.0,Masculino,8,8,8,48952,28072,77024,1,0.0,98.32450030902184
39278,Persona,,,53.0,Femenino,17,0,17,0,62900,62900,1,0.0,98.32450030902184
39279,Empresa,Retail,32.0,,,37,37111,74,313291062,247826,313538888,6,0.0,89.94700185413102
39280,Persona,,,40.0,Masculino,8,0,8,0,30960,30960,3,0.0,94.97350092706552
39281,Persona,,,38.0,Masculino,12,12,0,98304,0,98304,2,0.0,96.64900061804367
39282,Persona,,,72.0,Femenino,11,22,0,83270,0,83270,10,0.0,83.24500309021836
39283,Persona,,,47.0,Femenino,16,16,16,151104,42560,193664,7,0.0,88.27150216315286
39284,Persona,,,47.0,Femenino,14,28,0,273728,0,273728,3,0.0,94.97350092706552
39285,Persona,,,27.0,Femenino,1,0,2,0,6288,6288,1,0.0,98.32450030902184
39286,Persona,,,24.0,Femenino,14,0,28,0,98644,98644,2,0.0,96.64900061804367
39287,Empresa,Retail,15.0,,,54,53892,54,214544052,110430,214654482,6,0.0,89.94700185413102
39288,Persona,,,21.0,Femenino,19,0,0,0,0,0,11,0.0,81.5695033992402
39289,Persona,,,67.0,Masculino,1,0,3,0,7308,7308,1,0.0,98.32450030902184
39290,Persona,,,44.0,Masculino,4,0,4,0,13164,13164,4,0.0,93.29800123608734
39291,Persona,,,61.0,Femenino,16,32,0,78976,0,78976,8,0.0,86.59600247217469
39292,Persona,,,22.0,Femenino,16,16,16,102640,41760,144400,2,0.0,96.64900061804367
39293,Empresa,Retail,24.0,,,27,26379,27,230552460,42822,230595282,8,0.0,86.59600247217469
39294,Empresa,Retail,13.0,,,47,46765,188,341431265,764596,342195861,1,0.0,98.32450030902184
39295,Persona,,,42.0,Femenino,20,40,0,363360,0,363360,11,0.0,81.5695033992402
39296,Empresa,Manufactura,10.0,,,55,57145,55,190807155,155540,190962695,10,32189390.924123097,83.24500309021836
39297,Persona,,,37.0,Femenino,17,0,17,0,49793,49793,7,0.0,88.27150216315286
39298,Persona,,,51.0,Femenino,3,6,3,27102,8193,35295,1,0.0,98.32450030902184
39299,Persona,,,26.0,Masculino,22,0,0,0,0,0,2,0.0,96.64900061804367
39300,Empresa,Retail,39.0,,,23,23092,23,142108168,58903,142167071,7,0.0,88.27150216315286
39301,Persona,,,32.0,Masculino,19,0,19,0,33611,33611,3,0.0,94.97350092706552
39302,Persona,,,52.0,Masculino,23,23,0,192188,0,192188,10,0.0,83.24500309021836
39303,Persona,,,62.0,Femenino,3,3,0,19308,0,19308,1,0.0,98.32450030902184
39304,Persona,,,44.0,Masculino,8,0,8,0,15080,15080,4,0.0,93.29800123608734
39305,Persona,,,33.0,Masculino,21,42,63,247926,243117,491043,8,0.0,86.59600247217469
39306,Persona,,,52.0,Femenino,12,12,12,51012,38808,89820,4,0.0,93.29800123608734
39307,Persona,,,38.0,Masculino,19,38,0,328244,0,328244,9,0.0,84.92050278119653
39308,Persona,,,72.0,Masculino,17,0,17,0,71315,71315,7,0.0,88.27150216315286
39309,Persona,,,41.0,Masculino,11,11,11,94534,41492,136026,8,0.0,86.59600247217469
39310,Persona,,,38.0,Femenino,22,22,22,117810,38258,156068,2,0.0,96.64900061804367
39311,Persona,,,65.0,Masculino,18,36,36,202824,72936,275760,3,0.0,94.97350092706552
39312,Empresa,Retail,17.0,,,53,56339,53,158537946,86284,158624230,4,0.0,93.29800123608734
39313,Empresa,Retail,7.0,,,12,12036,0,39381792,0,39381792,11,3189749.0678099934,81.5695033992402
39314,Persona,,,71.0,Femenino,15,0,15,0,44205,44205,5,0.0,91.62250154510919
39315,Persona,,,39.0,Femenino,18,18,18,110034,42174,152208,12,0.0,79.89400370826203
39316,Persona,,,48.0,Femenino,9,0,9,0,24939,24939,3,0.0,94.97350092706552
39317,Empresa,Retail,42.0,,,24,23832,0,118039896,0,118039896,7,0.0,88.27150216315286
39318,Empresa,Manufactura,21.0,,,44,43296,44,212107104,100364,212207468,12,0.0,79.89400370826203
39319,Persona,,,28.0,Femenino,10,20,0,107380,0,107380,3,0.0,94.97350092706552
39320,Empresa,Retail,24.0,,,39,40209,0,81342807,0,81342807,2,0.0,96.64900061804367
39321,Persona,,,37.0,Masculino,2,0,2,0,8550,8550,2,0.0,96.64900061804367
39322,Empresa,Retail,19.0,,,58,56782,0,321386120,0,321386120,3,0.0,94.97350092706552
